gene,disease,module_id,module_degree,global_degree,module_size,mod_deg_norm,label
AZGP1,PD,8,2,150,127,0.015748031496062992,0
AZGP1,PD,9,0,150,6,0.0,0
AZGP1,PD,10,5,150,168,0.02976190476190476,0
AZGP1,PD,11,1,150,100,0.01,0
AZGP1,PD,12,4,150,239,0.016736401673640166,0
AZGP1,PD,13,5,150,210,0.023809523809523808,0
AZGP1,PD,14,0,150,38,0.0,0
AZGP1,PD,15,0,150,5,0.0,0
AZGP1,PD,16,3,150,111,0.02702702702702703,0
AZGP1,PD,17,1,150,144,0.006944444444444444,0
AZGP1,PD,18,1,150,11,0.09090909090909091,0
AZGP1,PD,19,1,150,67,0.014925373134328358,0
AZGP1,PD,20,3,150,44,0.06818181818181818,0
AZGP1,PD,21,4,150,296,0.013513513513513514,0
AZGP1,PD,22,2,150,181,0.011049723756906077,0
gag,PD,0,1,187,60,0.016666666666666666,0
gag,PD,1,24,187,299,0.0802675585284281,0
gag,PD,2,18,187,196,0.09183673469387756,0
gag,PD,3,8,187,153,0.05228758169934641,0
gag,PD,4,8,187,300,0.02666666666666667,0
gag,PD,5,8,187,148,0.05405405405405406,0
gag,PD,6,2,187,101,0.019801980198019802,0
gag,PD,7,2,187,133,0.015037593984962405,0
gag,PD,8,3,187,127,0.023622047244094488,0
gag,PD,9,0,187,6,0.0,0
gag,PD,10,3,187,168,0.017857142857142856,0
gag,PD,11,5,187,100,0.05,0
gag,PD,12,2,187,239,0.008368200836820083,0
gag,PD,13,11,187,210,0.05238095238095238,0
gag,PD,14,0,187,38,0.0,0
gag,PD,15,0,187,5,0.0,0
gag,PD,16,1,187,111,0.009009009009009009,0
gag,PD,17,1,187,144,0.006944444444444444,0
gag,PD,18,0,187,11,0.0,0
gag,PD,19,0,187,67,0.0,0
gag,PD,20,0,187,44,0.0,0
gag,PD,21,6,187,296,0.02027027027027027,0
gag,PD,22,3,187,181,0.016574585635359115,0
THAP7,PD,0,0,98,60,0.0,0
THAP7,PD,1,16,98,299,0.05351170568561873,0
THAP7,PD,2,1,98,196,0.00510204081632653,0
THAP7,PD,3,4,98,153,0.026143790849673203,0
THAP7,PD,4,1,98,300,0.0033333333333333335,0
THAP7,PD,5,4,98,148,0.02702702702702703,0
THAP7,PD,6,1,98,101,0.009900990099009901,0
THAP7,PD,7,1,98,133,0.007518796992481203,0
THAP7,PD,8,0,98,127,0.0,0
THAP7,PD,9,1,98,6,0.16666666666666666,0
THAP7,PD,10,5,98,168,0.02976190476190476,0
THAP7,PD,11,3,98,100,0.03,0
THAP7,PD,12,1,98,239,0.0041841004184100415,0
THAP7,PD,13,2,98,210,0.009523809523809525,0
THAP7,PD,14,0,98,38,0.0,0
THAP7,PD,15,0,98,5,0.0,0
THAP7,PD,16,0,98,111,0.0,0
THAP7,PD,17,2,98,144,0.013888888888888888,0
THAP7,PD,18,0,98,11,0.0,0
THAP7,PD,19,1,98,67,0.014925373134328358,0
THAP7,PD,20,0,98,44,0.0,0
THAP7,PD,21,5,98,296,0.016891891891891893,0
THAP7,PD,22,1,98,181,0.0055248618784530384,0
MAP3K3,PD,0,0,81,60,0.0,0
MAP3K3,PD,1,1,81,299,0.0033444816053511705,0
MAP3K3,PD,2,3,81,196,0.015306122448979591,0
MAP3K3,PD,3,4,81,153,0.026143790849673203,0
MAP3K3,PD,4,2,81,300,0.006666666666666667,0
MAP3K3,PD,5,6,81,148,0.04054054054054054,0
MAP3K3,PD,6,2,81,101,0.019801980198019802,0
MAP3K3,PD,7,1,81,133,0.007518796992481203,0
MAP3K3,PD,8,1,81,127,0.007874015748031496,0
MAP3K3,PD,9,0,81,6,0.0,0
MAP3K3,PD,10,5,81,168,0.02976190476190476,0
MAP3K3,PD,11,4,81,100,0.04,0
MAP3K3,PD,12,0,81,239,0.0,0
MAP3K3,PD,13,11,81,210,0.05238095238095238,0
MAP3K3,PD,14,0,81,38,0.0,0
MAP3K3,PD,15,0,81,5,0.0,0
MAP3K3,PD,16,0,81,111,0.0,0
MAP3K3,PD,17,2,81,144,0.013888888888888888,0
MAP3K3,PD,18,0,81,11,0.0,0
MAP3K3,PD,19,1,81,67,0.014925373134328358,0
MAP3K3,PD,20,1,81,44,0.022727272727272728,0
MAP3K3,PD,21,2,81,296,0.006756756756756757,0
MAP3K3,PD,22,5,81,181,0.027624309392265192,0
MED27,PD,0,2,107,60,0.03333333333333333,0
MED27,PD,1,4,107,299,0.013377926421404682,0
MED27,PD,2,0,107,196,0.0,0
MED27,PD,3,1,107,153,0.006535947712418301,0
MED27,PD,4,3,107,300,0.01,0
MED27,PD,5,3,107,148,0.02027027027027027,0
MED27,PD,6,1,107,101,0.009900990099009901,0
MED27,PD,7,3,107,133,0.022556390977443608,0
MED27,PD,8,1,107,127,0.007874015748031496,0
MED27,PD,9,0,107,6,0.0,0
MED27,PD,10,2,107,168,0.011904761904761904,0
MED27,PD,11,0,107,100,0.0,0
MED27,PD,12,2,107,239,0.008368200836820083,0
MED27,PD,13,2,107,210,0.009523809523809525,0
MED27,PD,14,0,107,38,0.0,0
MED27,PD,15,0,107,5,0.0,0
MED27,PD,16,4,107,111,0.036036036036036036,0
MED27,PD,17,17,107,144,0.11805555555555555,0
MED27,PD,18,0,107,11,0.0,0
MED27,PD,19,0,107,67,0.0,0
MED27,PD,20,2,107,44,0.045454545454545456,0
MED27,PD,21,8,107,296,0.02702702702702703,0
MED27,PD,22,4,107,181,0.022099447513812154,0
NEK4,PD,0,4,582,60,0.06666666666666667,0
NEK4,PD,1,59,582,299,0.19732441471571907,0
NEK4,PD,2,25,582,196,0.12755102040816327,0
NEK4,PD,3,10,582,153,0.06535947712418301,0
NEK4,PD,4,30,582,300,0.1,0
NEK4,PD,5,18,582,148,0.12162162162162163,0
NEK4,PD,6,3,582,101,0.0297029702970297,0
NEK4,PD,7,2,582,133,0.015037593984962405,0
NEK4,PD,8,2,582,127,0.015748031496062992,0
NEK4,PD,9,0,582,6,0.0,0
NEK4,PD,10,13,582,168,0.07738095238095238,0
NEK4,PD,11,3,582,100,0.03,0
NEK4,PD,12,10,582,239,0.04184100418410042,0
NEK4,PD,13,29,582,210,0.1380952380952381,0
NEK4,PD,14,2,582,38,0.05263157894736842,0
NEK4,PD,15,0,582,5,0.0,0
NEK4,PD,16,2,582,111,0.018018018018018018,0
NEK4,PD,17,8,582,144,0.05555555555555555,0
NEK4,PD,18,1,582,11,0.09090909090909091,0
NEK4,PD,19,3,582,67,0.04477611940298507,0
NEK4,PD,20,0,582,44,0.0,0
NEK4,PD,21,18,582,296,0.060810810810810814,0
NEK4,PD,22,7,582,181,0.03867403314917127,0
EIF3B,PD,0,4,390,60,0.06666666666666667,0
EIF3B,PD,1,78,390,299,0.2608695652173913,0
EIF3B,PD,2,15,390,196,0.07653061224489796,0
EIF3B,PD,3,3,390,153,0.0196078431372549,0
EIF3B,PD,4,15,390,300,0.05,0
EIF3B,PD,5,7,390,148,0.0472972972972973,0
EIF3B,PD,6,7,390,101,0.06930693069306931,0
EIF3B,PD,7,5,390,133,0.03759398496240601,0
EIF3B,PD,8,11,390,127,0.08661417322834646,0
EIF3B,PD,9,0,390,6,0.0,0
EIF3B,PD,10,18,390,168,0.10714285714285714,0
EIF3B,PD,11,2,390,100,0.02,0
EIF3B,PD,12,18,390,239,0.07531380753138076,0
EIF3B,PD,13,13,390,210,0.06190476190476191,0
EIF3B,PD,14,0,390,38,0.0,0
EIF3B,PD,15,0,390,5,0.0,0
EIF3B,PD,16,2,390,111,0.018018018018018018,0
EIF3B,PD,17,6,390,144,0.041666666666666664,0
EIF3B,PD,18,0,390,11,0.0,0
EIF3B,PD,19,0,390,67,0.0,0
EIF3B,PD,20,0,390,44,0.0,0
EIF3B,PD,21,17,390,296,0.057432432432432436,0
EIF3B,PD,22,8,390,181,0.04419889502762431,0
KRTAP13-3,PD,0,0,84,60,0.0,0
KRTAP13-3,PD,1,0,84,299,0.0,0
KRTAP13-3,PD,2,2,84,196,0.01020408163265306,0
KRTAP13-3,PD,3,3,84,153,0.0196078431372549,0
KRTAP13-3,PD,4,1,84,300,0.0033333333333333335,0
KRTAP13-3,PD,5,1,84,148,0.006756756756756757,0
KRTAP13-3,PD,6,0,84,101,0.0,0
KRTAP13-3,PD,7,0,84,133,0.0,0
KRTAP13-3,PD,8,0,84,127,0.0,0
KRTAP13-3,PD,9,1,84,6,0.16666666666666666,0
KRTAP13-3,PD,10,1,84,168,0.005952380952380952,0
KRTAP13-3,PD,11,1,84,100,0.01,0
KRTAP13-3,PD,12,1,84,239,0.0041841004184100415,0
KRTAP13-3,PD,13,0,84,210,0.0,0
KRTAP13-3,PD,14,0,84,38,0.0,0
KRTAP13-3,PD,15,0,84,5,0.0,0
KRTAP13-3,PD,16,1,84,111,0.009009009009009009,0
KRTAP13-3,PD,17,2,84,144,0.013888888888888888,0
KRTAP13-3,PD,18,0,84,11,0.0,0
KRTAP13-3,PD,19,0,84,67,0.0,0
KRTAP13-3,PD,20,0,84,44,0.0,0
KRTAP13-3,PD,21,1,84,296,0.0033783783783783786,0
KRTAP13-3,PD,22,1,84,181,0.0055248618784530384,0
ROR2,PD,0,0,344,60,0.0,0
ROR2,PD,1,3,344,299,0.010033444816053512,0
ROR2,PD,2,4,344,196,0.02040816326530612,0
ROR2,PD,3,3,344,153,0.0196078431372549,0
ROR2,PD,4,7,344,300,0.023333333333333334,0
ROR2,PD,5,3,344,148,0.02027027027027027,0
ROR2,PD,6,4,344,101,0.039603960396039604,0
ROR2,PD,7,7,344,133,0.05263157894736842,0
ROR2,PD,8,3,344,127,0.023622047244094488,0
ROR2,PD,9,0,344,6,0.0,0
ROR2,PD,10,4,344,168,0.023809523809523808,0
ROR2,PD,11,3,344,100,0.03,0
ROR2,PD,12,48,344,239,0.200836820083682,0
ROR2,PD,13,11,344,210,0.05238095238095238,0
ROR2,PD,14,1,344,38,0.02631578947368421,0
ROR2,PD,15,0,344,5,0.0,0
ROR2,PD,16,4,344,111,0.036036036036036036,0
ROR2,PD,17,0,344,144,0.0,0
ROR2,PD,18,0,344,11,0.0,0
ROR2,PD,19,2,344,67,0.029850746268656716,0
ROR2,PD,20,0,344,44,0.0,0
ROR2,PD,21,10,344,296,0.033783783783783786,0
ROR2,PD,22,11,344,181,0.06077348066298342,0
VDAC3,PD,0,1,380,60,0.016666666666666666,0
VDAC3,PD,1,15,380,299,0.05016722408026756,0
VDAC3,PD,2,6,380,196,0.030612244897959183,0
VDAC3,PD,3,6,380,153,0.0392156862745098,0
VDAC3,PD,4,11,380,300,0.03666666666666667,0
VDAC3,PD,5,6,380,148,0.04054054054054054,0
VDAC3,PD,6,3,380,101,0.0297029702970297,0
VDAC3,PD,7,7,380,133,0.05263157894736842,0
VDAC3,PD,8,6,380,127,0.047244094488188976,0
VDAC3,PD,9,0,380,6,0.0,0
VDAC3,PD,10,10,380,168,0.05952380952380952,0
VDAC3,PD,11,3,380,100,0.03,0
VDAC3,PD,12,43,380,239,0.1799163179916318,0
VDAC3,PD,13,15,380,210,0.07142857142857142,0
VDAC3,PD,14,1,380,38,0.02631578947368421,0
VDAC3,PD,15,0,380,5,0.0,0
VDAC3,PD,16,20,380,111,0.18018018018018017,0
VDAC3,PD,17,10,380,144,0.06944444444444445,0
VDAC3,PD,18,1,380,11,0.09090909090909091,0
VDAC3,PD,19,2,380,67,0.029850746268656716,0
VDAC3,PD,20,2,380,44,0.045454545454545456,0
VDAC3,PD,21,14,380,296,0.0472972972972973,0
VDAC3,PD,22,5,380,181,0.027624309392265192,0
KIF2C,PD,0,2,191,60,0.03333333333333333,0
KIF2C,PD,1,14,191,299,0.046822742474916385,0
KIF2C,PD,2,4,191,196,0.02040816326530612,0
KIF2C,PD,3,1,191,153,0.006535947712418301,0
KIF2C,PD,4,5,191,300,0.016666666666666666,0
KIF2C,PD,5,4,191,148,0.02702702702702703,0
KIF2C,PD,6,3,191,101,0.0297029702970297,0
KIF2C,PD,7,2,191,133,0.015037593984962405,0
KIF2C,PD,8,3,191,127,0.023622047244094488,0
KIF2C,PD,9,0,191,6,0.0,0
KIF2C,PD,10,6,191,168,0.03571428571428571,0
KIF2C,PD,11,5,191,100,0.05,0
KIF2C,PD,12,10,191,239,0.04184100418410042,0
KIF2C,PD,13,11,191,210,0.05238095238095238,0
KIF2C,PD,14,0,191,38,0.0,0
KIF2C,PD,15,0,191,5,0.0,0
KIF2C,PD,16,1,191,111,0.009009009009009009,0
KIF2C,PD,17,7,191,144,0.04861111111111111,0
KIF2C,PD,18,0,191,11,0.0,0
KIF2C,PD,19,0,191,67,0.0,0
KIF2C,PD,20,0,191,44,0.0,0
KIF2C,PD,21,13,191,296,0.04391891891891892,0
KIF2C,PD,22,7,191,181,0.03867403314917127,0
FAM161B,PD,0,0,79,60,0.0,0
FAM161B,PD,1,2,79,299,0.006688963210702341,0
FAM161B,PD,2,1,79,196,0.00510204081632653,0
FAM161B,PD,3,2,79,153,0.013071895424836602,0
FAM161B,PD,4,0,79,300,0.0,0
FAM161B,PD,5,1,79,148,0.006756756756756757,0
FAM161B,PD,6,0,79,101,0.0,0
FAM161B,PD,7,1,79,133,0.007518796992481203,0
FAM161B,PD,8,0,79,127,0.0,0
FAM161B,PD,9,0,79,6,0.0,0
FAM161B,PD,10,1,79,168,0.005952380952380952,0
FAM161B,PD,11,3,79,100,0.03,0
FAM161B,PD,12,1,79,239,0.0041841004184100415,0
FAM161B,PD,13,1,79,210,0.004761904761904762,0
FAM161B,PD,14,0,79,38,0.0,0
FAM161B,PD,15,0,79,5,0.0,0
FAM161B,PD,16,1,79,111,0.009009009009009009,0
FAM161B,PD,17,1,79,144,0.006944444444444444,0
FAM161B,PD,18,0,79,11,0.0,0
FAM161B,PD,19,1,79,67,0.014925373134328358,0
FAM161B,PD,20,0,79,44,0.0,0
FAM161B,PD,21,1,79,296,0.0033783783783783786,0
FAM161B,PD,22,0,79,181,0.0,0
COMMD4,PD,0,1,120,60,0.016666666666666666,0
COMMD4,PD,1,8,120,299,0.026755852842809364,0
COMMD4,PD,2,1,120,196,0.00510204081632653,0
COMMD4,PD,3,2,120,153,0.013071895424836602,0
COMMD4,PD,4,4,120,300,0.013333333333333334,0
COMMD4,PD,5,3,120,148,0.02027027027027027,0
COMMD4,PD,6,1,120,101,0.009900990099009901,0
COMMD4,PD,7,2,120,133,0.015037593984962405,0
COMMD4,PD,8,1,120,127,0.007874015748031496,0
COMMD4,PD,9,0,120,6,0.0,0
COMMD4,PD,10,8,120,168,0.047619047619047616,0
COMMD4,PD,11,1,120,100,0.01,0
COMMD4,PD,12,1,120,239,0.0041841004184100415,0
COMMD4,PD,13,3,120,210,0.014285714285714285,0
COMMD4,PD,14,0,120,38,0.0,0
COMMD4,PD,15,0,120,5,0.0,0
COMMD4,PD,16,1,120,111,0.009009009009009009,0
COMMD4,PD,17,0,120,144,0.0,0
COMMD4,PD,18,0,120,11,0.0,0
COMMD4,PD,19,1,120,67,0.014925373134328358,0
COMMD4,PD,20,0,120,44,0.0,0
COMMD4,PD,21,5,120,296,0.016891891891891893,0
COMMD4,PD,22,3,120,181,0.016574585635359115,0
CPSF3,PD,0,0,161,60,0.0,0
CPSF3,PD,1,10,161,299,0.033444816053511704,0
CPSF3,PD,2,4,161,196,0.02040816326530612,0
CPSF3,PD,3,1,161,153,0.006535947712418301,0
CPSF3,PD,4,4,161,300,0.013333333333333334,0
CPSF3,PD,5,3,161,148,0.02027027027027027,0
CPSF3,PD,6,4,161,101,0.039603960396039604,0
CPSF3,PD,7,2,161,133,0.015037593984962405,0
CPSF3,PD,8,3,161,127,0.023622047244094488,0
CPSF3,PD,9,0,161,6,0.0,0
CPSF3,PD,10,9,161,168,0.05357142857142857,0
CPSF3,PD,11,4,161,100,0.04,0
CPSF3,PD,12,4,161,239,0.016736401673640166,0
CPSF3,PD,13,6,161,210,0.02857142857142857,0
CPSF3,PD,14,0,161,38,0.0,0
CPSF3,PD,15,0,161,5,0.0,0
CPSF3,PD,16,2,161,111,0.018018018018018018,0
CPSF3,PD,17,8,161,144,0.05555555555555555,0
CPSF3,PD,18,0,161,11,0.0,0
CPSF3,PD,19,0,161,67,0.0,0
CPSF3,PD,20,0,161,44,0.0,0
CPSF3,PD,21,13,161,296,0.04391891891891892,0
CPSF3,PD,22,10,161,181,0.055248618784530384,0
TMTC3,PD,0,0,120,60,0.0,0
TMTC3,PD,1,7,120,299,0.023411371237458192,0
TMTC3,PD,2,1,120,196,0.00510204081632653,0
TMTC3,PD,3,1,120,153,0.006535947712418301,0
TMTC3,PD,4,4,120,300,0.013333333333333334,0
TMTC3,PD,5,1,120,148,0.006756756756756757,0
TMTC3,PD,6,0,120,101,0.0,0
TMTC3,PD,7,0,120,133,0.0,0
TMTC3,PD,8,2,120,127,0.015748031496062992,0
TMTC3,PD,9,0,120,6,0.0,0
TMTC3,PD,10,6,120,168,0.03571428571428571,0
TMTC3,PD,11,0,120,100,0.0,0
TMTC3,PD,12,25,120,239,0.10460251046025104,0
TMTC3,PD,13,1,120,210,0.004761904761904762,0
TMTC3,PD,14,0,120,38,0.0,0
TMTC3,PD,15,0,120,5,0.0,0
TMTC3,PD,16,3,120,111,0.02702702702702703,0
TMTC3,PD,17,1,120,144,0.006944444444444444,0
TMTC3,PD,18,0,120,11,0.0,0
TMTC3,PD,19,1,120,67,0.014925373134328358,0
TMTC3,PD,20,0,120,44,0.0,0
TMTC3,PD,21,5,120,296,0.016891891891891893,0
TMTC3,PD,22,0,120,181,0.0,0
CPSF7,PD,0,4,391,60,0.06666666666666667,0
CPSF7,PD,1,20,391,299,0.06688963210702341,0
CPSF7,PD,2,12,391,196,0.061224489795918366,0
CPSF7,PD,3,6,391,153,0.0392156862745098,0
CPSF7,PD,4,15,391,300,0.05,0
CPSF7,PD,5,7,391,148,0.0472972972972973,0
CPSF7,PD,6,5,391,101,0.04950495049504951,0
CPSF7,PD,7,4,391,133,0.03007518796992481,0
CPSF7,PD,8,6,391,127,0.047244094488188976,0
CPSF7,PD,9,2,391,6,0.3333333333333333,0
CPSF7,PD,10,15,391,168,0.08928571428571429,0
CPSF7,PD,11,2,391,100,0.02,0
CPSF7,PD,12,7,391,239,0.029288702928870293,0
CPSF7,PD,13,13,391,210,0.06190476190476191,0
CPSF7,PD,14,0,391,38,0.0,0
CPSF7,PD,15,0,391,5,0.0,0
CPSF7,PD,16,4,391,111,0.036036036036036036,0
CPSF7,PD,17,20,391,144,0.1388888888888889,0
CPSF7,PD,18,0,391,11,0.0,0
CPSF7,PD,19,3,391,67,0.04477611940298507,0
CPSF7,PD,20,1,391,44,0.022727272727272728,0
CPSF7,PD,21,20,391,296,0.06756756756756757,0
CPSF7,PD,22,8,391,181,0.04419889502762431,0
LMBRD2,PD,0,0,79,60,0.0,0
LMBRD2,PD,1,0,79,299,0.0,0
LMBRD2,PD,2,1,79,196,0.00510204081632653,0
LMBRD2,PD,3,0,79,153,0.0,0
LMBRD2,PD,4,2,79,300,0.006666666666666667,0
LMBRD2,PD,5,0,79,148,0.0,0
LMBRD2,PD,6,0,79,101,0.0,0
LMBRD2,PD,7,1,79,133,0.007518796992481203,0
LMBRD2,PD,8,2,79,127,0.015748031496062992,0
LMBRD2,PD,9,0,79,6,0.0,0
LMBRD2,PD,10,1,79,168,0.005952380952380952,0
LMBRD2,PD,11,1,79,100,0.01,0
LMBRD2,PD,12,8,79,239,0.03347280334728033,0
LMBRD2,PD,13,0,79,210,0.0,0
LMBRD2,PD,14,0,79,38,0.0,0
LMBRD2,PD,15,0,79,5,0.0,0
LMBRD2,PD,16,0,79,111,0.0,0
LMBRD2,PD,17,0,79,144,0.0,0
LMBRD2,PD,18,0,79,11,0.0,0
LMBRD2,PD,19,2,79,67,0.029850746268656716,0
LMBRD2,PD,20,0,79,44,0.0,0
LMBRD2,PD,21,2,79,296,0.006756756756756757,0
LMBRD2,PD,22,1,79,181,0.0055248618784530384,0
PES1,PD,0,4,280,60,0.06666666666666667,0
PES1,PD,1,58,280,299,0.1939799331103679,0
PES1,PD,2,6,280,196,0.030612244897959183,0
PES1,PD,3,5,280,153,0.032679738562091505,0
PES1,PD,4,6,280,300,0.02,0
PES1,PD,5,2,280,148,0.013513513513513514,0
PES1,PD,6,3,280,101,0.0297029702970297,0
PES1,PD,7,7,280,133,0.05263157894736842,0
PES1,PD,8,4,280,127,0.031496062992125984,0
PES1,PD,9,0,280,6,0.0,0
PES1,PD,10,11,280,168,0.06547619047619048,0
PES1,PD,11,7,280,100,0.07,0
PES1,PD,12,5,280,239,0.02092050209205021,0
PES1,PD,13,3,280,210,0.014285714285714285,0
PES1,PD,14,0,280,38,0.0,0
PES1,PD,15,0,280,5,0.0,0
PES1,PD,16,4,280,111,0.036036036036036036,0
PES1,PD,17,10,280,144,0.06944444444444445,0
PES1,PD,18,0,280,11,0.0,0
PES1,PD,19,0,280,67,0.0,0
PES1,PD,20,1,280,44,0.022727272727272728,0
PES1,PD,21,23,280,296,0.0777027027027027,0
PES1,PD,22,6,280,181,0.03314917127071823,0
VANGL1,PD,0,0,254,60,0.0,0
VANGL1,PD,1,6,254,299,0.020066889632107024,0
VANGL1,PD,2,4,254,196,0.02040816326530612,0
VANGL1,PD,3,2,254,153,0.013071895424836602,0
VANGL1,PD,4,7,254,300,0.023333333333333334,0
VANGL1,PD,5,0,254,148,0.0,0
VANGL1,PD,6,4,254,101,0.039603960396039604,0
VANGL1,PD,7,4,254,133,0.03007518796992481,0
VANGL1,PD,8,2,254,127,0.015748031496062992,0
VANGL1,PD,9,0,254,6,0.0,0
VANGL1,PD,10,5,254,168,0.02976190476190476,0
VANGL1,PD,11,3,254,100,0.03,0
VANGL1,PD,12,38,254,239,0.1589958158995816,0
VANGL1,PD,13,8,254,210,0.0380952380952381,0
VANGL1,PD,14,1,254,38,0.02631578947368421,0
VANGL1,PD,15,0,254,5,0.0,0
VANGL1,PD,16,1,254,111,0.009009009009009009,0
VANGL1,PD,17,2,254,144,0.013888888888888888,0
VANGL1,PD,18,1,254,11,0.09090909090909091,0
VANGL1,PD,19,0,254,67,0.0,0
VANGL1,PD,20,0,254,44,0.0,0
VANGL1,PD,21,3,254,296,0.010135135135135136,0
VANGL1,PD,22,9,254,181,0.049723756906077346,0
LCE3E,PD,0,0,59,60,0.0,0
LCE3E,PD,1,0,59,299,0.0,0
LCE3E,PD,2,0,59,196,0.0,0
LCE3E,PD,3,1,59,153,0.006535947712418301,0
LCE3E,PD,4,0,59,300,0.0,0
LCE3E,PD,5,0,59,148,0.0,0
LCE3E,PD,6,0,59,101,0.0,0
LCE3E,PD,7,0,59,133,0.0,0
LCE3E,PD,8,0,59,127,0.0,0
LCE3E,PD,9,0,59,6,0.0,0
LCE3E,PD,10,3,59,168,0.017857142857142856,0
LCE3E,PD,11,1,59,100,0.01,0
LCE3E,PD,12,0,59,239,0.0,0
LCE3E,PD,13,0,59,210,0.0,0
LCE3E,PD,14,0,59,38,0.0,0
LCE3E,PD,15,0,59,5,0.0,0
LCE3E,PD,16,0,59,111,0.0,0
LCE3E,PD,17,1,59,144,0.006944444444444444,0
LCE3E,PD,18,0,59,11,0.0,0
LCE3E,PD,19,0,59,67,0.0,0
LCE3E,PD,20,0,59,44,0.0,0
LCE3E,PD,21,0,59,296,0.0,0
LCE3E,PD,22,0,59,181,0.0,0
CCL3,PD,0,0,171,60,0.0,0
CCL3,PD,1,3,171,299,0.010033444816053512,0
CCL3,PD,2,1,171,196,0.00510204081632653,0
CCL3,PD,3,1,171,153,0.006535947712418301,0
CCL3,PD,4,2,171,300,0.006666666666666667,0
CCL3,PD,5,0,171,148,0.0,0
CCL3,PD,6,3,171,101,0.0297029702970297,0
CCL3,PD,7,1,171,133,0.007518796992481203,0
CCL3,PD,8,0,171,127,0.0,0
CCL3,PD,9,0,171,6,0.0,0
CCL3,PD,10,1,171,168,0.005952380952380952,0
CCL3,PD,11,0,171,100,0.0,0
CCL3,PD,12,2,171,239,0.008368200836820083,0
CCL3,PD,13,3,171,210,0.014285714285714285,0
CCL3,PD,14,2,171,38,0.05263157894736842,0
CCL3,PD,15,0,171,5,0.0,0
CCL3,PD,16,0,171,111,0.0,0
CCL3,PD,17,0,171,144,0.0,0
CCL3,PD,18,0,171,11,0.0,0
CCL3,PD,19,1,171,67,0.014925373134328358,0
CCL3,PD,20,7,171,44,0.1590909090909091,0
CCL3,PD,21,2,171,296,0.006756756756756757,0
CCL3,PD,22,0,171,181,0.0,0
ZNF653,PD,0,0,52,60,0.0,0
ZNF653,PD,1,5,52,299,0.016722408026755852,0
ZNF653,PD,2,2,52,196,0.01020408163265306,0
ZNF653,PD,3,0,52,153,0.0,0
ZNF653,PD,4,0,52,300,0.0,0
ZNF653,PD,5,0,52,148,0.0,0
ZNF653,PD,6,0,52,101,0.0,0
ZNF653,PD,7,0,52,133,0.0,0
ZNF653,PD,8,0,52,127,0.0,0
ZNF653,PD,9,0,52,6,0.0,0
ZNF653,PD,10,0,52,168,0.0,0
ZNF653,PD,11,2,52,100,0.02,0
ZNF653,PD,12,0,52,239,0.0,0
ZNF653,PD,13,1,52,210,0.004761904761904762,0
ZNF653,PD,14,0,52,38,0.0,0
ZNF653,PD,15,0,52,5,0.0,0
ZNF653,PD,16,1,52,111,0.009009009009009009,0
ZNF653,PD,17,3,52,144,0.020833333333333332,0
ZNF653,PD,18,0,52,11,0.0,0
ZNF653,PD,19,0,52,67,0.0,0
ZNF653,PD,20,0,52,44,0.0,0
ZNF653,PD,21,3,52,296,0.010135135135135136,0
ZNF653,PD,22,2,52,181,0.011049723756906077,0
AKAP8,PD,0,3,209,60,0.05,0
AKAP8,PD,1,11,209,299,0.03678929765886288,0
AKAP8,PD,2,9,209,196,0.04591836734693878,0
AKAP8,PD,3,3,209,153,0.0196078431372549,0
AKAP8,PD,4,7,209,300,0.023333333333333334,0
AKAP8,PD,5,3,209,148,0.02027027027027027,0
AKAP8,PD,6,2,209,101,0.019801980198019802,0
AKAP8,PD,7,5,209,133,0.03759398496240601,0
AKAP8,PD,8,6,209,127,0.047244094488188976,0
AKAP8,PD,9,1,209,6,0.16666666666666666,0
AKAP8,PD,10,9,209,168,0.05357142857142857,0
AKAP8,PD,11,6,209,100,0.06,0
AKAP8,PD,12,5,209,239,0.02092050209205021,0
AKAP8,PD,13,9,209,210,0.04285714285714286,0
AKAP8,PD,14,0,209,38,0.0,0
AKAP8,PD,15,0,209,5,0.0,0
AKAP8,PD,16,3,209,111,0.02702702702702703,0
AKAP8,PD,17,5,209,144,0.034722222222222224,0
AKAP8,PD,18,0,209,11,0.0,0
AKAP8,PD,19,1,209,67,0.014925373134328358,0
AKAP8,PD,20,2,209,44,0.045454545454545456,0
AKAP8,PD,21,19,209,296,0.06418918918918919,0
AKAP8,PD,22,3,209,181,0.016574585635359115,0
PURG,PD,0,0,222,60,0.0,0
PURG,PD,1,79,222,299,0.26421404682274247,0
PURG,PD,2,8,222,196,0.04081632653061224,0
PURG,PD,3,1,222,153,0.006535947712418301,0
PURG,PD,4,4,222,300,0.013333333333333334,0
PURG,PD,5,0,222,148,0.0,0
PURG,PD,6,1,222,101,0.009900990099009901,0
PURG,PD,7,1,222,133,0.007518796992481203,0
PURG,PD,8,2,222,127,0.015748031496062992,0
PURG,PD,9,0,222,6,0.0,0
PURG,PD,10,2,222,168,0.011904761904761904,0
PURG,PD,11,1,222,100,0.01,0
PURG,PD,12,0,222,239,0.0,0
PURG,PD,13,1,222,210,0.004761904761904762,0
PURG,PD,14,0,222,38,0.0,0
PURG,PD,15,0,222,5,0.0,0
PURG,PD,16,0,222,111,0.0,0
PURG,PD,17,7,222,144,0.04861111111111111,0
PURG,PD,18,0,222,11,0.0,0
PURG,PD,19,0,222,67,0.0,0
